Position,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZ
Laying,0.04259508,-0.1972294,2.168131,0.3362505,-0.2356636,2.094555,0.6223276,-0.2695196,2.008999,0.7479538,-0.2544158,2.014309,0.4697416,-0.3066204,1.884479,0.2553626,-0.3086584,1.858888,0.1509903,-0.1367051,2.034178,0.09834655,-0.1347957,2.083287,0.5845621,-0.4009197,1.954888,0.3108745,-0.3591175,1.906389,0.07134544,-0.3485876,1.914659,-0.001774808,-0.3183292,1.938483,0.03708114,-0.148684,2.127303,-0.2951529,0.0380595,2.39927,-0.4922195,-0.1435646,2.427757,-0.5063457,-0.2411441,2.338536,0.04825986,-0.2398745,2.14282,0.1873118,0.01079717,2.367536,-0.1783663,-0.02880801,2.384597,-0.1964561,-0.1278543,2.294777,0.5523974,-0.2610382,2.032946,0.03744318,-0.0730513,2.156332,0.03287921,-0.1771963,2.03576,-0.1050294,-0.3347901,1.896618,-0.009451732,-0.2842616,1.981786
Laying,0.04151129,-0.2033695,2.166162,0.3361708,-0.2372882,2.093222,0.622299,-0.2696444,2.008164,0.7477546,-0.2538355,2.013369,0.4697118,-0.3067456,1.883645,0.2498215,-0.3105306,1.85791,0.1454331,-0.1389815,2.033545,0.09533708,-0.1359597,2.084787,0.5845326,-0.4010451,1.954053,0.3169248,-0.349257,1.881379,0.04267453,-0.3369805,1.88816,-0.02103855,-0.3189056,1.944666,0.03534521,-0.1521936,2.127481,-0.2956766,0.04105422,2.400379,-0.4951259,-0.1384376,2.426625,-0.5084274,-0.2357997,2.336667,0.04770976,-0.2499027,2.137666,0.2269888,-0.03239592,2.366819,-0.1392831,-0.05741947,2.393362,-0.1571161,-0.1558019,2.302771,0.5523406,-0.2615194,2.031844,0.04628231,-0.07246529,2.162218,0.02764565,-0.1792291,2.039833,-0.1231941,-0.3354231,1.894424,-0.01405329,-0.2884585,1.981695
Laying,0.04177832,-0.2031326,2.16658,0.3362422,-0.2372417,2.093125,0.6221409,-0.2695895,2.007287,0.7476858,-0.2538381,2.012693,0.4695523,-0.3066913,1.882767,0.2494796,-0.3111046,1.857415,0.2240022,-0.1095948,2.030175,0.1738741,-0.1224459,2.055787,0.584374,-0.4009915,1.953175,0.317294,-0.3483799,1.878913,0.04296284,-0.3368853,1.884982,-0.01379608,-0.3344683,1.903798,0.035317,-0.1521413,2.12756,-0.2949585,0.04462128,2.399685,-0.497212,-0.1315681,2.426527,-0.6208666,-0.1515919,2.369324,0.04861427,-0.2489171,2.139314,0.2258908,-0.02483076,2.364548,-0.1401989,-0.05187806,2.391472,-0.1581762,-0.1503905,2.30103,0.5522655,-0.2615051,2.031138,0.1088937,-0.06515469,2.099271,0.1081134,-0.1520576,2.032889,-0.1103672,-0.3355359,1.90132,-0.005612995,-0.3179641,1.968486
Laying,0.04459861,-0.1996709,2.169424,0.3366672,-0.2367696,2.093269,0.621859,-0.2697726,2.006763,0.7473763,-0.253744,2.012251,0.4692697,-0.3068745,1.882243,0.2596081,-0.308294,1.856091,0.2367508,-0.1063311,2.028673,0.1885759,-0.1179488,2.050099,0.584092,-0.4011748,1.95265,0.3168014,-0.3491265,1.878822,0.04258231,-0.3397492,1.887564,-0.009185565,-0.3311572,1.914112,0.0360955,-0.1498553,2.129908,-0.2945642,0.04825534,2.398637,-0.4963362,-0.1285825,2.425166,-0.619999,-0.1502176,2.369374,0.05376054,-0.2435116,2.143178,0.2183052,-0.01442724,2.372197,-0.1474866,-0.04478936,2.398979,-0.1661804,-0.1436836,2.30931,0.5521807,-0.26155,2.03085,0.1278992,-0.05554435,2.108481,0.137071,-0.07731669,1.977333,-0.1095635,-0.3343807,1.898135,0.001711283,-0.3117113,1.971387
Laying,0.04418447,-0.1995401,2.169901,0.336647,-0.2367259,2.093262,0.6217815,-0.2697687,2.006224,0.7473925,-0.2538809,2.011893,0.4691913,-0.3068709,1.881704,0.2627645,-0.3067874,1.855436,0.2419849,-0.1048379,2.028248,0.1909061,-0.1228136,2.054386,0.584014,-0.4011715,1.952111,0.3170108,-0.3484715,1.877591,0.05814286,-0.3298465,1.874397,-0.01448466,-0.331838,1.912559,0.03451274,-0.1488314,2.132265,-0.2946342,0.04841382,2.39816,-0.5030939,-0.1199268,2.426741,-0.6259736,-0.1477756,2.374035,0.05357572,-0.2436351,2.143124,0.2174894,-0.01259494,2.370925,-0.1477982,-0.04526508,2.400476,-0.1665885,-0.1441834,2.310906,0.5521019,-0.2615477,2.030439,0.1732569,-0.06677565,2.09946,0.1233917,-0.1426023,2.035227,-0.1129815,-0.3344802,1.896304,0.001324912,-0.3122273,1.970347
Laying,0.04402563,-0.19908,2.170632,0.3366527,-0.2366369,2.093342,0.6217049,-0.2698634,2.006051,0.7472473,-0.2537067,2.011685,0.4691145,-0.3069656,1.881531,0.2287938,-0.3151076,1.853472,0.20604,-0.1132977,2.026231,0.1582891,-0.123171,2.060729,0.5839374,-0.4012663,1.951938,0.3166706,-0.3491018,1.878162,0.04213666,-0.334041,1.876116,-0.02322285,-0.3318356,1.91682,0.03402398,-0.1480747,2.133665,-0.2914315,0.05503522,2.396524,-0.5099752,-0.09750348,2.433288,-0.6311781,-0.1324124,2.381356,0.05352767,-0.2434966,2.143282,0.2171284,-0.01159046,2.370551,-0.1480123,-0.04708416,2.39905,-0.1669406,-0.1460227,2.309622,0.5520517,-0.2615981,2.030329,0.1086132,-0.063632,2.147787,0.09092136,-0.1556188,2.035143,-0.123311,-0.3357951,1.900578,-0.01496311,-0.3114995,1.972229
Laying,0.04491856,-0.1999888,2.169203,0.3371866,-0.2367281,2.092596,0.6217912,-0.2697327,2.005629,0.7473924,-0.2540607,2.011149,0.4692001,-0.3068353,1.88111,0.2629093,-0.3041205,1.852766,0.2506838,-0.1023276,2.026372,0.2009835,-0.1186162,2.049491,0.5840231,-0.4011363,1.951516,0.3167141,-0.3486406,1.878177,0.04208485,-0.3343965,1.873946,-0.01775387,-0.3288637,1.918883,0.0366769,-0.1504438,2.127747,-0.2900967,0.06062638,2.392665,-0.5125961,-0.08091997,2.442578,-0.6319084,-0.1198419,2.386535,0.05360328,-0.2437318,2.143293,0.2175023,-0.01116661,2.369836,-0.1476486,-0.04674118,2.398206,-0.1663974,-0.1456152,2.308605,0.552221,-0.2615397,2.029748,0.1489434,-0.1111823,2.082665,0.1380183,-0.1439542,2.014722,-0.1183103,-0.3349118,1.898802,-0.02699915,-0.3062006,1.973839
Laying,0.04769206,-0.2045409,2.162373,0.3385044,-0.2380435,2.090266,0.6219263,-0.2698255,2.0054,0.7475471,-0.2541582,2.010971,0.4693349,-0.3069282,1.880881,0.2630358,-0.3042314,1.85263,0.21127,-0.1040994,2.021602,0.1586415,-0.1180599,2.058201,0.5841577,-0.4012292,1.951287,0.3183008,-0.3440021,1.875831,0.0435547,-0.3347027,1.874427,-0.01882674,-0.33196,1.910901,0.04474297,-0.1576199,2.115589,-0.2693567,0.05414291,2.378145,-0.4969893,-0.08556633,2.411997,-0.5102084,-0.1835838,2.322018,0.0528703,-0.2460358,2.140764,0.2148975,-0.01258251,2.367758,-0.1506961,-0.04727686,2.392665,-0.1683608,-0.1457748,2.302078,0.5525489,-0.2618669,2.029095,0.1028335,-0.04873426,2.12549,0.0943597,-0.1460879,2.044417,-0.1175639,-0.3352673,1.898166,0.003404165,-0.3107956,1.966561
Laying,0.05141474,-0.2057047,2.158794,0.340202,-0.2385859,2.088487,0.6219997,-0.2698663,2.005223,0.7476442,-0.2543797,2.010767,0.469408,-0.306969,1.880705,0.217421,-0.3215994,1.853604,0.1502355,-0.1235937,2.019993,0.103136,-0.13164,2.076463,0.5842308,-0.40127,1.95111,0.3181466,-0.3442764,1.876383,0.0433586,-0.3346023,1.873101,-0.01623842,-0.3317029,1.911365,0.05007469,-0.1595448,2.111752,-0.2648582,0.05917542,2.375244,-0.4935087,-0.07793157,2.411916,-0.506418,-0.1759207,2.321594,0.05377781,-0.2462467,2.139034,0.2140234,-0.0137042,2.367844,-0.152252,-0.04741932,2.386252,-0.1695382,-0.1457866,2.295336,0.5528599,-0.2620334,2.028568,0.05834339,-0.06391972,2.144064,0.03427715,-0.1665865,2.045192,-0.1178032,-0.3348795,1.895357,-0.0009147862,-0.3121987,1.968182
Laying,0.05041369,-0.2068451,2.158684,0.3401932,-0.2389444,2.088233,0.6221915,-0.2698929,2.005026,0.747851,-0.254259,2.010675,0.4695996,-0.3069958,1.880508,0.2400964,-0.3160424,1.852912,0.1727647,-0.1180757,2.019316,0.1279973,-0.1305408,2.063569,0.584422,-0.4012968,1.950914,0.3185528,-0.3430518,1.876382,0.04381356,-0.3376588,1.877283,-0.007558605,-0.3312901,1.911097,0.04780411,-0.1597829,2.113729,-0.2648897,0.06210167,2.374568,-0.4949627,-0.0721541,2.412433,-0.5077077,-0.1701652,2.321975,0.05237584,-0.2496055,2.136729,0.2131127,-0.0151693,2.363761,-0.1538232,-0.04851526,2.37326,-0.1709302,-0.146811,2.282208,0.5530355,-0.2621689,2.02829,0.07261778,-0.06393173,2.140995,0.05569337,-0.1619503,2.044542,-0.1041544,-0.3338599,1.895608,0.00122201,-0.31138,1.968669
Laying,0.0502746,-0.2074297,2.15837,0.3403683,-0.2393307,2.087916,0.6223388,-0.2699746,2.004935,0.7479976,-0.2549892,2.010224,0.4697467,-0.3070774,1.880417,0.2401567,-0.3160052,1.852959,0.1728247,-0.1180389,2.019363,0.1253461,-0.1267925,2.06988,0.5845689,-0.4013783,1.950822,0.3185511,-0.3442287,1.875945,0.04362167,-0.3377368,1.869207,-0.02310685,-0.3356675,1.899713,0.04706056,-0.1600724,2.113484,-0.2632323,0.06626521,2.372712,-0.4936518,-0.06703082,2.411615,-0.5063258,-0.1650771,2.321073,0.05270702,-0.2503593,2.136469,0.2157252,-0.01648333,2.362618,-0.1515741,-0.04994727,2.364329,-0.1686187,-0.1481903,2.273197,0.5532264,-0.2623551,2.02809,0.07139484,-0.05994447,2.141596,0.05625926,-0.1625543,2.044957,-0.1180879,-0.3342786,1.895202,0.00493799,-0.3188411,1.964024
Laying,0.04851092,-0.2119049,2.155184,0.3404622,-0.2406389,2.086735,0.6227124,-0.2699525,2.00481,0.7483746,-0.2550148,2.010074,0.4701202,-0.3070555,1.880293,0.2283761,-0.3193622,1.853756,0.1611205,-0.1213737,2.020153,0.1154069,-0.1321017,2.073354,0.5849417,-0.4013563,1.950698,0.3190594,-0.3434607,1.875901,0.0441224,-0.3371759,1.869062,-0.02229419,-0.3361494,1.899264,0.04431371,-0.1628183,2.110905,-0.2011306,0.05186757,2.36086,-0.4822249,-0.1718869,2.424631,-0.4942311,-0.2682684,2.333327,0.05198446,-0.2557685,2.133281,0.2192033,-0.02578644,2.360235,-0.148256,-0.05891571,2.358218,-0.1644846,-0.15672,2.266296,0.5535633,-0.2625406,2.027779,0.06071484,-0.06241269,2.145164,0.04548035,-0.1640714,2.046337,-0.1177835,-0.3348382,1.895135,0.00342021,-0.3201815,1.964462
Laying,0.04925455,-0.2121462,2.155316,0.3407216,-0.2407966,2.086659,0.6227189,-0.2699401,2.004805,0.7483626,-0.2554096,2.009807,0.4701267,-0.307043,1.880288,0.2639097,-0.3024878,1.851005,0.143317,-0.1431883,2.027741,0.1048964,-0.1309554,2.081509,0.5849482,-0.4013439,1.950693,0.3192512,-0.3426618,1.875823,0.04434055,-0.3362047,1.870615,-0.01769866,-0.3355113,1.898698,0.04464135,-0.1628318,2.111181,-0.2011481,0.0529004,2.361143,-0.4816523,-0.171666,2.424732,-0.4936728,-0.2680528,2.333432,0.05315718,-0.2561545,2.13328,0.2202861,-0.02533875,2.359593,-0.1471287,-0.05893889,2.33959,-0.1633637,-0.156739,2.247674,0.5536006,-0.2625535,2.027745,0.05380356,-0.06650653,2.144098,0.03595326,-0.1688421,2.04915,-0.114711,-0.3355863,1.903689,0.006186197,-0.3199861,1.964391
Laying,0.04918594,-0.2123984,2.155644,0.3408221,-0.2409701,2.086686,0.622942,-0.2699421,2.004785,0.7485572,-0.2554367,2.009682,0.4703498,-0.3070451,1.880268,0.26412,-0.3023631,1.851153,0.1354535,-0.1529084,2.030533,0.09013907,-0.1259532,2.095127,0.5851709,-0.4013459,1.950673,0.3192361,-0.3431199,1.876379,0.04432123,-0.3362392,1.870387,-0.01518034,-0.3363858,1.893182,0.04425436,-0.1627428,2.112601,-0.2005055,0.05520532,2.361951,-0.4771539,-0.1746905,2.423884,-0.594837,-0.2213203,2.374501,0.05315609,-0.256608,2.133258,0.2218856,-0.02608125,2.358824,-0.1444229,-0.06558561,2.326618,-0.160684,-0.1632901,2.234704,0.5537965,-0.2626299,2.027699,0.03427399,-0.05780121,2.172274,0.01918448,-0.1691738,2.05325,-0.1070495,-0.3347895,1.895351,0.003456963,-0.3217731,1.964773
Laying,0.04832875,-0.2169443,2.153483,0.3408691,-0.2425909,2.086002,0.6231071,-0.2699749,2.004889,0.7486638,-0.255524,2.009592,0.4705151,-0.3070778,1.880373,0.264228,-0.3018876,1.852119,0.1359478,-0.1476663,2.028023,0.09217773,-0.1256469,2.092474,0.5853359,-0.4013785,1.950778,0.3192905,-0.3436366,1.876515,0.04437749,-0.3363021,1.870035,-0.01856027,-0.3378486,1.890288,0.04296706,-0.1661532,2.110313,-0.2005689,0.05826731,2.361191,-0.4734181,-0.1756386,2.424745,-0.5910777,-0.2225113,2.375551,0.05266791,-0.2617919,2.131361,0.2177002,-0.03015989,2.358412,-0.1474106,-0.071809,2.314037,-0.162876,-0.1691428,2.221451,0.55395,-0.2628461,2.027684,0.03103707,-0.05415456,2.143302,0.02185149,-0.1642769,2.062125,-0.1098357,-0.3348579,1.90107,0.004809131,-0.323731,1.96548
Laying,0.04931642,-0.2168338,2.153434,0.3414715,-0.2429367,2.085902,0.6234271,-0.270228,2.005033,0.7488075,-0.2553797,2.009446,0.4708353,-0.3073306,1.880516,0.2644885,-0.302201,1.853091,0.1316992,-0.1469012,2.025029,0.09203404,-0.1274213,2.092193,0.5856553,-0.4016306,1.950921,0.3197715,-0.34235,1.877358,0.04482048,-0.3364818,1.869874,-0.01548364,-0.3375745,1.889326,0.04394594,-0.1661145,2.110694,-0.2020334,0.06494094,2.363257,-0.4780357,-0.162974,2.433224,-0.4894137,-0.2592133,2.34126,0.05371951,-0.2614892,2.130836,0.2173693,-0.03104859,2.359689,-0.1462601,-0.07620746,2.305585,-0.1617712,-0.1734909,2.213034,0.5543568,-0.2632,2.027717,0.04840021,-0.05456559,2.1598,0.01439502,-0.1654631,2.057222,-0.1101717,-0.3352102,1.902743,0.004863943,-0.3238461,1.965007
Laying,0.04841882,-0.2191707,2.152566,0.341215,-0.2439841,2.085454,0.623438,-0.2702321,2.00504,0.7487956,-0.2555555,2.009304,0.4708462,-0.3073346,1.880524,0.2644599,-0.3018456,1.853784,0.1298372,-0.1535385,2.030001,0.08368157,-0.1306627,2.090889,0.5856662,-0.4016346,1.950929,0.3197227,-0.3416782,1.878244,0.04488188,-0.3372027,1.876709,-0.01577269,-0.3379714,1.88781,0.04334925,-0.1671172,2.110805,-0.2007968,0.0648177,2.362101,-0.4708537,-0.1684172,2.436793,-0.5876595,-0.218913,2.391812,0.0523129,-0.2657016,2.128162,0.2149793,-0.03282843,2.355708,-0.1457398,-0.08342504,2.286468,-0.1608774,-0.1804602,2.193593,0.5543634,-0.2633284,2.027667,0.02537073,-0.05600401,2.170002,0.01314455,-0.1695707,2.040586,-0.1042998,-0.334334,1.898308,-0.004410403,-0.3257016,1.967694
Laying,0.04828097,-0.2196759,2.15287,0.3412839,-0.2444665,2.085585,0.6236991,-0.2703556,2.005239,0.7488576,-0.2556106,2.008997,0.4711075,-0.3074579,1.880723,0.2156644,-0.3215722,1.86338,0.1085323,-0.1536172,2.040563,0.1001033,-0.1241939,2.090449,0.5859269,-0.4017575,1.951128,0.3196581,-0.3429265,1.878787,0.04486033,-0.3373436,1.878088,-0.0127563,-0.3371119,1.889983,0.04303292,-0.1674352,2.110724,-0.1580241,0.03300975,2.341392,-0.4368208,-0.1460295,2.424034,-0.555477,-0.1908737,2.372235,0.05241146,-0.266508,2.129434,0.2161407,-0.03247614,2.355379,-0.1427988,-0.08622627,2.278688,-0.1579304,-0.1832027,2.185776,0.5545719,-0.2635787,2.02779,0.05452248,-0.05465978,2.131666,0.02499032,-0.1591672,2.0691,-0.1042627,-0.3342073,1.897607,-0.007078155,-0.3256994,1.967525
Laying,0.04802415,-0.219925,2.15293,0.3412308,-0.2446692,2.085574,0.6237825,-0.2703605,2.005293,0.7487721,-0.2561571,2.00835,0.471191,-0.3074628,1.880777,0.2644488,-0.3025207,1.86208,0.1347579,-0.1421068,2.031847,0.09198999,-0.1201061,2.093872,0.5860102,-0.4017623,1.951182,0.3194225,-0.3437985,1.879419,0.04450911,-0.3371528,1.873358,-0.01198915,-0.337404,1.889325,0.04266386,-0.1675703,2.111026,-0.1577107,0.03245448,2.340899,-0.4474192,-0.1755739,2.416416,-0.5194068,-0.207585,2.280977,0.05218088,-0.2667875,2.129317,0.2168992,-0.03379952,2.355544,-0.1405433,-0.08912436,2.272521,-0.1556656,-0.1860368,2.179582,0.5546184,-0.263638,2.027802,0.02316007,-0.05969077,2.136145,0.01880588,-0.1612181,2.058442,-0.10438,-0.3345774,1.899708,-0.001285195,-0.3231379,1.96648
Laying,0.04795025,-0.2204798,2.153054,0.341359,-0.2451699,2.085534,0.6240894,-0.2704904,2.005306,0.7489066,-0.2566951,2.007712,0.4714981,-0.3075926,1.880791,0.2647554,-0.3025607,1.862083,0.1276587,-0.1454673,2.029359,0.08433101,-0.127168,2.09306,0.5863167,-0.4018919,1.951195,0.3194537,-0.3444841,1.88012,0.04479853,-0.3363105,1.88171,-0.01234857,-0.3375873,1.890156,0.04255022,-0.1678879,2.111432,-0.1581315,0.03228913,2.340533,-0.4464163,-0.1769069,2.41791,-0.518394,-0.2086042,2.282353,0.05211583,-0.2675358,2.129148,0.2182492,-0.03514522,2.355023,-0.138446,-0.09171294,2.269375,-0.1535515,-0.1885704,2.176398,0.5548954,-0.2639089,2.027756,0.0215557,-0.05273025,2.148336,0.007240989,-0.1611977,2.04075,-0.1044128,-0.3346843,1.900308,1.819516E-05,-0.323471,1.967109
Laying,0.0474796,-0.2217527,2.152161,0.3412368,-0.2456653,2.085155,0.6241174,-0.2704617,2.005311,0.7486863,-0.257238,2.006841,0.4715261,-0.3075639,1.880796,0.2647856,-0.3029576,1.861762,0.1261445,-0.1523268,2.033251,0.08122779,-0.1274512,2.09237,0.5863447,-0.4018632,1.9512,0.3192245,-0.3439702,1.881729,0.04440975,-0.33665,1.879285,-0.01567614,-0.3381555,1.887924,0.04223228,-0.1685704,2.111032,-0.1579322,0.03129134,2.340082,-0.444803,-0.1790928,2.419171,-0.517188,-0.2116873,2.284218,0.05149136,-0.2691377,2.127737,0.2169355,-0.03617141,2.353601,-0.1385954,-0.09622676,2.26528,-0.1534499,-0.1929176,2.172091,0.5549102,-0.2639386,2.027718,0.03853754,-0.05724764,2.172301,0.005963696,-0.1618174,2.03536,-0.1057589,-0.3355359,1.902269,0.01142012,-0.3247642,1.966462
Laying,0.04746918,-0.2218501,2.152336,0.3412466,-0.2457372,2.085153,0.6241704,-0.2704351,2.005282,0.7485023,-0.2576255,2.006047,0.471579,-0.3075373,1.880767,0.2648481,-0.3040129,1.86099,0.1359657,-0.1458111,2.033212,0.09180847,-0.1243178,2.094569,0.5863975,-0.4018367,1.951171,0.3192287,-0.3432167,1.882626,0.04440363,-0.3360474,1.879851,-0.0104756,-0.3375152,1.890581,0.04222248,-0.1686677,2.111424,-0.2129797,0.06521182,2.335441,-0.4672012,-0.1813857,2.420394,-0.5348475,-0.2137763,2.282215,0.05147631,-0.2691738,2.127788,0.2169465,-0.03621192,2.353641,-0.139553,-0.08939892,2.264748,-0.1543995,-0.186188,2.171561,0.5549489,-0.263959,2.027678,0.02296044,-0.07060618,2.156111,0.02122865,-0.1649651,2.055,-0.1054684,-0.3352444,1.900585,0.004921663,-0.3234052,1.968347
Laying,0.04749236,-0.2218539,2.152386,0.3412626,-0.2457721,2.085095,0.6242285,-0.2703602,2.005113,0.7479559,-0.2583021,2.004128,0.4716369,-0.3074625,1.880597,0.2649003,-0.3041221,1.860956,0.1311313,-0.1467615,2.030461,0.08948644,-0.1276005,2.093012,0.5864555,-0.4017621,1.951002,0.3192143,-0.3432393,1.882691,0.04436734,-0.3365724,1.879432,-0.0131058,-0.3372261,1.89406,0.0422282,-0.1686855,2.111388,-0.213503,0.0652119,2.335235,-0.4684219,-0.1814091,2.418308,-0.5357206,-0.2133292,2.279757,0.05156807,-0.2690518,2.128208,0.2168567,-0.03566958,2.353813,-0.1396319,-0.09127381,2.266534,-0.1544922,-0.1880426,2.17336,0.5549966,-0.2639579,2.027496,0.03507888,-0.06703954,2.131266,0.01352965,-0.1642953,2.046183,-0.1045071,-0.3349829,1.902008,0.01780776,-0.3205783,1.96992
Laying,0.04733265,-0.2230123,2.151275,0.3411188,-0.2466653,2.083928,0.6242172,-0.2704866,2.004497,0.747184,-0.259301,2.001458,0.4716247,-0.3075893,1.879982,0.2648877,-0.3046622,1.860222,0.1210866,-0.1458771,2.020801,0.08432124,-0.1303249,2.085956,0.5864435,-0.401889,1.950386,0.3194647,-0.3448633,1.879456,0.04475003,-0.3344378,1.877905,-0.0101425,-0.3367162,1.891729,0.04159147,-0.1702922,2.108627,-0.2338719,0.07274503,2.321429,-0.477739,-0.1797108,2.417074,-0.5459878,-0.2134594,2.279883,0.05162307,-0.2697252,2.127997,0.2171855,-0.03649842,2.353579,-0.1393989,-0.0925525,2.267051,-0.1540987,-0.1892401,2.173731,0.5549535,-0.2643367,2.026628,0.04491627,-0.06514797,2.139499,-0.001530447,-0.1598287,2.033631,-0.1044352,-0.334756,1.900708,0.01710885,-0.3221755,1.964333
Laying,0.04561521,-0.2244923,2.149998,0.3398439,-0.2470878,2.08284,0.6232747,-0.2697694,2.003682,0.7461376,-0.2606167,1.999771,0.4706809,-0.3068733,1.879166,0.2639689,-0.3066117,1.858972,0.1391665,-0.155019,2.039207,0.08700487,-0.1309635,2.0894,0.5855021,-0.4011749,1.94957,0.3183557,-0.3444184,1.879143,0.04359565,-0.3349794,1.876908,-0.01374816,-0.3372483,1.893131,0.04017084,-0.1711984,2.107927,-0.2363241,0.07323946,2.320603,-0.4794369,-0.1799431,2.416238,-0.5468497,-0.2127658,2.278177,0.04974454,-0.2715659,2.126242,0.2162092,-0.03816742,2.351192,-0.1413638,-0.08300953,2.261943,-0.1557302,-0.1797117,2.168353,0.5539683,-0.2639916,2.025722,0.03344775,-0.05902363,2.156437,0.02208854,-0.1699175,2.042917,-0.1056431,-0.3355528,1.902325,0.01946252,-0.3200051,1.966546
Laying,0.04491962,-0.2247732,2.149509,0.3387325,-0.2475183,2.082003,0.6220401,-0.2698958,2.002818,0.7442737,-0.260967,1.997551,0.4694449,-0.307,1.878301,0.2628154,-0.3108506,1.858299,0.1347835,-0.1557578,2.033699,0.08565098,-0.1272458,2.087237,0.5842687,-0.4013023,1.948705,0.3173347,-0.3436255,1.878196,0.04295956,-0.3350589,1.876513,-0.01769168,-0.3367003,1.89469,0.03957452,-0.1712265,2.107848,-0.2387164,0.07578065,2.320378,-0.4800534,-0.1817906,2.409606,-0.5458881,-0.2131325,2.270033,0.04890532,-0.2721264,2.125195,0.2166642,-0.03911752,2.349694,-0.1411497,-0.06997187,2.255085,-0.1555506,-0.1668697,2.161523,0.5527092,-0.2642837,2.024773,0.02856845,-0.04942438,2.142403,0.01772803,-0.1691926,2.03723,-0.1104952,-0.334747,1.897805,0.01016037,-0.3207039,1.967813
Laying,0.04443754,-0.2252027,2.148257,0.3381317,-0.2477807,2.080206,0.6214372,-0.2695512,2.000706,0.7433472,-0.2621947,1.994324,0.4688389,-0.306657,1.876189,0.2608301,-0.3110848,1.85833,0.1310979,-0.1531652,2.030241,0.08774202,-0.1296173,2.085658,0.5836651,-0.4009614,1.946593,0.3163298,-0.3437533,1.87743,0.04161014,-0.3356785,1.877256,-0.01688458,-0.3365986,1.89721,0.03939229,-0.1713372,2.107593,-0.2333754,0.07216288,2.318754,-0.478264,-0.181596,2.409012,-0.5430642,-0.211222,2.268224,0.04807603,-0.2728533,2.122508,0.2154299,-0.04117134,2.348408,-0.1424866,-0.07147449,2.254035,-0.1568784,-0.1683548,2.160484,0.5520943,-0.2641725,2.022657,0.04303606,-0.06591401,2.126099,0.01338657,-0.16562,2.040576,-0.1095307,-0.3344655,1.899106,0.009061303,-0.3207704,1.967408
Laying,0.04455838,-0.2253461,2.147428,0.3381999,-0.248042,2.07906,0.6214755,-0.2697042,1.999444,0.7427711,-0.2620775,1.991879,0.4688754,-0.3068108,1.874928,0.2569558,-0.3126965,1.857368,0.1535496,-0.1479575,2.039414,0.1055981,-0.1266172,2.08578,0.5837021,-0.4011155,1.94533,0.316401,-0.3433955,1.87648,0.041681,-0.3355715,1.876519,-0.01411469,-0.3362999,1.897928,0.03928373,-0.1715043,2.106346,-0.222093,0.06223964,2.312735,-0.4749985,-0.1815608,2.407398,-0.5406275,-0.2111331,2.267104,0.04830808,-0.2728933,2.122166,0.2148542,-0.04074198,2.348174,-0.1431011,-0.07068995,2.253841,-0.1575327,-0.1676003,2.160333,0.5521415,-0.2644045,2.021363,0.07509114,-0.05563926,2.139308,0.04332311,-0.1593471,2.058069,-0.1095872,-0.3346422,1.900106,0.0112587,-0.3213569,1.966983
Laying,0.04370054,-0.2264445,2.145988,0.337582,-0.2487914,2.078021,0.6211442,-0.2699761,1.998891,0.7421212,-0.2620066,1.990798,0.4685432,-0.3070828,1.874375,0.2618927,-0.311556,1.855691,0.1798059,-0.1214079,2.024464,0.1333269,-0.1116417,2.085877,0.5833707,-0.4013875,1.944777,0.3160711,-0.3433502,1.876224,0.04143005,-0.3363126,1.878487,-0.01737348,-0.3373123,1.894824,0.03839628,-0.1724912,2.105081,-0.2095808,0.05462784,2.314459,-0.4709329,-0.1811844,2.406688,-0.520592,-0.210077,2.257195,0.04762761,-0.2738366,2.120909,0.2127267,-0.04140044,2.347602,-0.1453346,-0.07096293,2.2536,-0.1595436,-0.1677949,2.159926,0.5517356,-0.2648165,2.020669,0.1035843,-0.05892353,2.141132,0.07588951,-0.1350786,2.076462,-0.1105669,-0.3349629,1.899027,0.01585648,-0.3206784,1.966357
